citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported
C002143,M2-P060-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000416,M1-P024-SE-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001144,M2-P004-CH-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000193,M1-P012-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001212,M2-P007-AN-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001103,M2-P002-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001462,M2-P021-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000291,M1-P017-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
BAD003,M1-P036-AN-R2,B001,,,astervale.example,owned
C000802,M1-P048-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001673,M2-P032-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000394,M1-P023-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000169,M1-P010-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000500,M1-P030-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001153,M2-P004-AN-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C000346,M1-P020-SE-R1,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000730,M1-P044-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000401,M1-P023-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001554,M2-P025-SE-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001036,M1-P062-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002172,M2-P061-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000109,M1-P007-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001167,M2-P005-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001320,M2-P013-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001359,M2-P016-CH-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001039,M1-P062-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001115,M2-P002-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001814,M2-P040-AN-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000358,M1-P021-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000812,M1-P048-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C002157,M2-P061-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001280,M2-P011-AN-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001743,M2-P036-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000695,M1-P041-SE-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000677,M1-P040-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000842,M1-P050-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000920,M1-P054-AN-R1,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001092,M2-P001-AN-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001953,M2-P049-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001980,M2-P051-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001134,M2-P003-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000118,M1-P007-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001387,M2-P017-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001710,M2-P034-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001274,M2-P011-SE-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001823,M2-P041-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002248,M2-P042-AN-R1,B005,,HTTPS://independent-sleep.example/reviews/eucalune/?utm_source=audit&utm_campaign=m2#section,independent-sleep.example,editorial
C001186,M2-P006-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001080,M1-P064-AN-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000639,M1-P038-CH-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001499,M2-P023-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001374,M2-P017-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001382,M2-P017-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001570,M2-P026-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000476,M1-P028-CH-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001478,M2-P022-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001059,M1-P063-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000009,M1-P001-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002111,M2-P058-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000752,M1-P045-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000539,M1-P032-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000521,M1-P031-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000977,M1-P058-SE-R2,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000554,M1-P033-CH-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000069,M1-P004-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001717,M2-P034-AN-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000836,M1-P049-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000414,M1-P024-CH-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000236,M1-P014-SE-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001233,M2-P009-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000756,M1-P045-SE-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001528,M2-P024-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001442,M2-P020-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000797,M1-P047-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001440,M2-P020-SE-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001026,M1-P061-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002096,M2-P058-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001601,M2-P027-AN-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C002179,M2-P062-CH-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001021,M1-P061-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001672,M2-P032-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001053,M1-P063-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000776,M1-P046-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000795,M1-P047-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001473,M2-P021-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000122,M1-P008-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001667,M2-P032-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002101,M2-P058-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000799,M1-P047-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000154,M1-P010-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000205,M1-P012-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001700,M2-P034-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000685,M1-P040-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001426,M2-P019-AN-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C000606,M1-P036-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000618,M1-P037-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C002196,M2-P062-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000225,M1-P013-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000177,M1-P011-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002185,M2-P062-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000460,M1-P027-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001621,M2-P029-CH-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001062,M1-P063-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000362,M1-P021-SE-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001430,M2-P020-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001548,M2-P025-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001118,M2-P003-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001093,M2-P001-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001510,M2-P023-SE-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C002200,M2-P063-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000473,M1-P028-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000092,M1-P006-CH-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001285,M2-P011-AN-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000764,M1-P046-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000396,M1-P023-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001322,M2-P014-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002243,M2-P053-AN-R1,,,HTTPS://www.SLEEP-LAB.EXAMPLE/guides/cooling-sheets/?utm_source=audit&utm_campaign=m2#section,www.SLEEP-LAB.EXAMPLE,editorial
C000208,M1-P012-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000976,M1-P058-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001480,M2-P022-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001068,M1-P064-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001033,M1-P062-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001641,M2-P029-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001513,M2-P023-SE-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000057,M1-P004-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000564,M1-P034-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001760,M2-P037-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001373,M2-P017-CH-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001762,M2-P037-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001976,M2-P051-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000327,M1-P019-SE-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000541,M1-P032-CH-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002237,M2-P064-AN-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001047,M1-P062-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001783,M2-P038-AN-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000321,M1-P019-CH-R2,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001125,M2-P003-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000307,M1-P018-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001881,M2-P045-SE-R2,B001,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial
C001034,M1-P062-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001557,M2-P025-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C002024,M2-P053-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001904,M2-P046-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000847,M1-P050-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000738,M1-P044-SE-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000668,M1-P040-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001463,M2-P021-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000269,M1-P016-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001842,M2-P042-AN-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000531,M1-P031-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000197,M1-P012-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001604,M2-P028-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000556,M1-P033-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000202,M1-P012-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001207,M2-P007-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000585,M1-P035-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001576,M2-P026-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000623,M1-P037-CH-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001384,M2-P017-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000424,M1-P025-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000153,M1-P010-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000138,M1-P009-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001535,M2-P024-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C002090,M2-P057-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000427,M1-P025-CH-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001552,M2-P025-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002116,M2-P059-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000913,M1-P054-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000204,M1-P012-AN-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001097,M2-P002-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000604,M1-P036-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001172,M2-P005-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001369,M2-P016-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001531,M2-P024-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000875,M1-P052-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001245,M2-P009-AN-R1,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C002186,M2-P062-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000559,M1-P033-AN-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001747,M2-P036-SE-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001411,M2-P019-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000053,M1-P003-AN-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000726,M1-P043-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000461,M1-P027-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001505,M2-P023-CH-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C002045,M2-P054-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001922,M2-P047-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001506,M2-P023-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000774,M1-P046-SE-R2,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C002180,M2-P062-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C001116,M2-P003-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001221,M2-P008-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000555,M1-P033-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001561,M2-P025-AN-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C000303,M1-P018-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002207,M2-P063-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001515,M2-P023-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000347,M1-P020-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000498,M1-P029-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000612,M1-P036-AN-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001971,M2-P050-AN-R1,,AsterVale(TM),https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001766,M2-P037-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002224,M2-P064-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000096,M1-P006-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001161,M2-P005-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000603,M1-P036-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001282,M2-P011-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C000831,M1-P049-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000884,M1-P052-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000386,M1-P022-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000182,M1-P011-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001503,M2-P023-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C001252,M2-P010-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000483,M1-P028-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001886,M2-P045-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002216,M2-P064-CH-R1,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000082,M1-P005-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000620,M1-P037-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001185,M2-P006-SE-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000008,M1-P001-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001933,M2-P048-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000024,M1-P002-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001317,M2-P013-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C002162,M2-P061-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C001600,M2-P027-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000044,M1-P003-CH-R2,B002,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial
C000324,M1-P019-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000918,M1-P054-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001375,M2-P017-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001104,M2-P002-SE-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C001800,M2-P039-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C001542,M2-P024-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002233,M2-P064-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001648,M2-P030-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001393,M2-P018-CH-R1,B001,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000540,M1-P032-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000210,M1-P013-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001893,M2-P046-CH-R2,B004,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial
C001677,M2-P032-SE-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C001580,M2-P027-CH-R1,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001939,M2-P048-AN-R2,B003,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned
C002211,M2-P063-AN-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C001251,M2-P010-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000315,M1-P018-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001532,M2-P024-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000014,M1-P001-AN-R1,B005,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned
C001697,M2-P033-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000736,M1-P044-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001509,M2-P023-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000472,M1-P028-CH-R1,B005,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial
C000222,M1-P013-SE-R2,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C001755,M2-P037-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001794,M2-P039-SE-R2,B002,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned
C000699,M1-P041-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000656,M1-P039-CH-R2,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C002214,M2-P064-CH-R1,,ASTERVALE,https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000632,M1-P037-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000503,M1-P030-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000987,M1-P059-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C000742,M1-P044-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000080,M1-P005-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C002007,M2-P052-SE-R2,,AsterVale(TM),https://astervale.example/products/cooling-sheet-set,astervale.example,owned
C000754,M1-P045-SE-R1,B003,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial
C000178,M1-P011-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum
C001788,M2-P039-CH-R1,B004,,https://restnest.example/products/value-cooling-set,restnest.example,owned
C002086,M2-P057-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C000811,M1-P048-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
C001470,M2-P021-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial
C000883,M1-P052-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial
