citation_id,run_id,cited_brand_id,cited_brand_raw,url,domain_reported,source_type_reported,normalized_url,valid_url,url_host,is_owned,is_non_owned,canonical_url
C000326,M1-P019-SE-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C002267,M1-P004-SE-R1,,,HTTPS://www.SEREINSLEEP.EXAMPLE/products/clean-cooling-sheets/?utm_source=audit&utm_campaign=m2#section,www.SEREINSLEEP.EXAMPLE,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000065,M1-P004-SE-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C001776,M2-P038-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001063,M1-P063-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001443,M2-P020-AN-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000545,M1-P032-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C002256,M2-P059-AN-R2,B001,ASTERVALE,HTTPS://independent-sleep.example/reviews/astervale/?utm_source=audit&utm_campaign=m2#section,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C001086,M2-P001-SE-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000259,M1-P015-CH-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001491,M2-P022-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000442,M1-P026-CH-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000491,M1-P029-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000286,M1-P017-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000451,M1-P026-SE-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C001566,M2-P026-CH-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C000174,M1-P011-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001495,M2-P022-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000642,M1-P038-SE-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C001824,M2-P041-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000444,M1-P026-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C002126,M2-P059-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C002132,M2-P059-AN-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000496,M1-P029-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001968,M2-P050-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001523,M2-P024-CH-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000068,M1-P004-AN-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C002062,M2-P055-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000760,M1-P045-AN-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C002215,M2-P064-CH-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C001460,M2-P021-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000849,M1-P050-SE-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000149,M1-P009-AN-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C000117,M1-P007-AN-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C000967,M1-P058-CH-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001194,M2-P006-AN-R2,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000387,M1-P022-AN-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001270,M2-P011-CH-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C000184,M1-P011-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C002247,M2-P059-SE-R1,,,HTTPS://home-review.example/best-cooling-bedding/?utm_source=audit&utm_campaign=m2#section,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000925,M1-P055-CH-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001423,M2-P019-AN-R1,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C002084,M2-P057-SE-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001197,M2-P007-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000894,M1-P053-CH-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001360,M2-P016-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000779,M1-P046-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001045,M1-P062-AN-R1,B001,AsterVale(TM),https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,True,False,https://astervale.example/products/cooling-sheet-set
C000805,M1-P048-CH-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001915,M2-P047-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000820,M1-P048-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001350,M2-P015-AN-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C000267,M1-P016-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000435,M1-P025-SE-R2,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C000471,M1-P028-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001614,M2-P028-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000697,M1-P041-SE-R2,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C000807,M1-P048-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000928,M1-P055-CH-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000689,M1-P040-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000630,M1-P037-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001653,M2-P030-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001647,M2-P030-SE-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001379,M2-P017-SE-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001148,M2-P004-SE-R1,,,https://restnest.example/products/value-cooling-set,restnest.example,owned,https://restnest.example/products/value-cooling-set,True,restnest.example,False,True,https://restnest.example/products/value-cooling-set
C001163,M2-P005-CH-R2,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C000724,M1-P043-SE-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000534,M1-P031-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000123,M1-P008-CH-R2,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C001072,M1-P064-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001874,M2-P045-CH-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000578,M1-P034-AN-R1,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001260,M2-P010-SE-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000223,M1-P013-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C002113,M2-P058-AN-R2,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C002173,M2-P061-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000733,M1-P044-CH-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C000949,M1-P056-SE-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001138,M2-P004-CH-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001244,M2-P009-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000040,M1-P003-CH-R1,,,https://independent-sleep.example/reviews/restnest,independent-sleep.example,editorial,https://independent-sleep.example/reviews/restnest,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/restnest
C002056,M2-P055-SE-R1,,,https://independent-sleep.example/reviews/serein-sleep,independent-sleep.example,editorial,https://independent-sleep.example/reviews/serein-sleep,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/serein-sleep
C000422,M1-P024-AN-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000815,M1-P048-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C000999,M1-P059-AN-R2,,,https://independent-sleep.example/reviews/eucalune,independent-sleep.example,editorial,https://independent-sleep.example/reviews/eucalune,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/eucalune
C002013,M2-P052-AN-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001415,M2-P019-CH-R2,,,https://sereinsleep.example/products/clean-cooling-sheets,sereinsleep.example,owned,https://sereinsleep.example/products/clean-cooling-sheets,True,sereinsleep.example,False,True,https://sereinsleep.example/products/clean-cooling-sheets
C001180,M2-P006-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001401,M2-P018-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001763,M2-P037-AN-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001618,M2-P028-AN-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000529,M1-P031-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001175,M2-P006-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001377,M2-P017-SE-R1,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C001237,M2-P009-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C002091,M2-P057-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001901,M2-P046-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001832,M2-P042-CH-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000929,M1-P055-SE-R1,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001835,M2-P042-SE-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001652,M2-P030-AN-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C002081,M2-P057-CH-R1,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C000971,M1-P058-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000581,M1-P034-AN-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001654,M2-P031-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000835,M1-P049-AN-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001764,M2-P037-AN-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001146,M2-P004-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001544,M2-P025-CH-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C000339,M1-P020-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001001,M1-P060-CH-R1,,,https://independent-sleep.example/reviews/astervale,independent-sleep.example,editorial,https://independent-sleep.example/reviews/astervale,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/astervale
C001885,M2-P045-AN-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001686,M2-P033-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001325,M2-P014-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C002079,M2-P056-AN-R2,,,https://astervale.example/products/cooling-sheet-set,astervale.example,owned,https://astervale.example/products/cooling-sheet-set,True,astervale.example,False,True,https://astervale.example/products/cooling-sheet-set
C001856,M2-P043-AN-R1,,,https://independent-sleep.example/reviews/arcticloom,independent-sleep.example,editorial,https://independent-sleep.example/reviews/arcticloom,True,independent-sleep.example,False,True,https://independent-sleep.example/reviews/arcticloom
C000945,M1-P056-SE-R1,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001268,M2-P011-CH-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000823,M1-P048-AN-R2,,,https://eucalune.example/products/eucalyptus-sheets,eucalune.example,owned,https://eucalune.example/products/eucalyptus-sheets,True,eucalune.example,False,True,https://eucalune.example/products/eucalyptus-sheets
C000196,M1-P012-SE-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C001758,M2-P037-SE-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000832,M1-P049-SE-R1,,,https://arcticloom.example/collections/cooling-tech,arcticloom.example,owned,https://arcticloom.example/collections/cooling-tech,True,arcticloom.example,False,True,https://arcticloom.example/collections/cooling-tech
C001342,M2-P015-CH-R2,,,https://forum.example/r/hotsleepers/cooling-sheet-experiences,forum.example,forum,https://forum.example/r/hotsleepers/cooling-sheet-experiences,True,forum.example,False,True,https://forum.example/r/hotsleepers/cooling-sheet-experiences
C000950,M1-P056-AN-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000078,M1-P005-CH-R2,,,https://sleep-lab.example/guides/cooling-sheets,sleep-lab.example,editorial,https://sleep-lab.example/guides/cooling-sheets,True,sleep-lab.example,False,True,https://sleep-lab.example/guides/cooling-sheets
C001219,M2-P008-SE-R2,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C000282,M1-P017-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
C001562,M2-P026-CH-R1,,,https://home-review.example/best-cooling-bedding,home-review.example,editorial,https://home-review.example/best-cooling-bedding,True,home-review.example,False,True,https://home-review.example/best-cooling-bedding
